iteration,wall_time_s,n_trajectories,pareto_front_size,best_obj0,best_obj1,mean_episode_return_obj0,mean_episode_return_obj1,target_obj0,target_obj1,bc_loss_mean,bc_loss_last
164,50.12,200,6,1.3909614086151123,-1.7181886434555054,-0.6959484815597534,-2.019366502761841,1.4057011604309082,-2.1476118564605713,5.209142589569092,5.231204509735107
165,50.432,200,5,1.4750653505325317,-1.7181886434555054,-0.6709353923797607,-2.0184326171875,0.22202621400356293,-1.684998631477356,5.185625514984131,5.361330986022949
166,50.734,200,5,1.4750653505325317,-1.7181886434555054,-0.6709353923797607,-2.0184326171875,-0.02823639288544655,-1.675162434577942,5.190105848312378,5.189262390136719
167,51.045,200,5,1.4750653505325317,-1.7181886434555054,-0.6678480505943298,-2.02006196975708,0.9608943462371826,-1.9440865516662598,5.2103485488891605,5.098615646362305
168,51.348,200,5,1.4750653505325317,-1.7181886434555054,-0.6678480505943298,-2.02006196975708,0.838204562664032,-1.8002113103866577,5.2028213596344,5.059160232543945
169,51.658,200,5,1.4750653505325317,-1.7181886434555054,-0.6739005446434021,-2.026716470718384,1.5240263938903809,-2.097957134246826,5.218714036941528,5.240174293518066
170,51.961,200,5,1.4750653505325317,-1.7181886434555054,-0.6739005446434021,-2.026716470718384,1.5982201099395752,-2.0577824115753174,5.2006969165802,5.217638969421387
171,52.282,200,5,1.4750653505325317,-1.7181886434555054,-0.640259861946106,-2.031526565551758,0.23387295007705688,-1.7220863103866577,5.219662857055664,5.186422348022461
172,52.586,200,5,1.4750653505325317,-1.7181886434555054,-0.640259861946106,-2.031526565551758,1.5461657047271729,-2.0958871841430664,5.216612424850464,5.285370826721191
173,52.897,200,5,1.4750653505325317,-1.7181886434555054,-0.6638161540031433,-2.0306966304779053,-0.044875845313072205,-1.673323154449463,5.181901721954346,5.084987640380859
174,53.2,200,5,1.4750653505325317,-1.7181886434555054,-0.6638161540031433,-2.0306966304779053,0.7203459143638611,-1.813515305519104,5.211241598129273,5.075379371643066
175,53.512,200,5,1.4750653505325317,-1.731308937072754,-0.6579443216323853,-2.037301540374756,-0.03827610984444618,-1.687398076057434,5.2020580768585205,5.150002956390381
176,53.814,200,5,1.4750653505325317,-1.731308937072754,-0.6579443216323853,-2.037301540374756,0.34553858637809753,-1.7277637720108032,5.216091918945312,5.170231342315674
177,54.128,200,5,1.4750653505325317,-1.731308937072754,-0.647657573223114,-2.0409996509552,0.7177733182907104,-1.8215484619140625,5.224706192016601,4.993961334228516
178,54.432,200,5,1.4750653505325317,-1.731308937072754,-0.647657573223114,-2.0409996509552,0.7924313545227051,-1.7996866703033447,5.231320400238037,5.318138599395752
179,54.743,200,5,1.4750653505325317,-1.731308937072754,-0.663148820400238,-2.0362327098846436,-0.47888630628585815,-1.7195903062820435,5.177681550979615,5.28276252746582
180,55.046,200,5,1.4750653505325317,-1.731308937072754,-0.663148820400238,-2.0362327098846436,1.8416404724121094,-2.0431580543518066,5.222369775772095,5.159987926483154
181,55.358,200,5,1.4750653505325317,-1.731308937072754,-0.6390960216522217,-2.042299270629883,1.5570629835128784,-2.0925440788269043,5.202559890747071,5.299385070800781
182,55.664,200,5,1.4750653505325317,-1.731308937072754,-0.6390960216522217,-2.042299270629883,0.1495113968849182,-1.6803791522979736,5.211915550231933,5.378294944763184
183,55.975,200,5,1.4750653505325317,-1.731308937072754,-0.6247477531433105,-2.0454604625701904,-0.5620231032371521,-1.6658166646957397,5.217230548858643,5.13257360458374
184,56.28,200,5,1.4750653505325317,-1.731308937072754,-0.6247477531433105,-2.0454604625701904,-0.405963271856308,-1.717664122581482,5.192401275634766,5.131359100341797
185,56.592,200,6,1.4750653505325317,-1.731308937072754,-0.6105740666389465,-2.052168607711792,0.680391252040863,-1.8195042610168457,5.230315370559692,5.135624885559082
186,56.896,200,6,1.4750653505325317,-1.731308937072754,-0.6105740666389465,-2.052168607711792,-0.6212278604507446,-1.7006474733352661,5.219202156066895,5.235950469970703
187,57.208,200,6,1.4750653505325317,-1.7751439809799194,-0.6129735112190247,-2.063265085220337,1.5731381177902222,-2.085759162902832,5.239396295547485,5.193080902099609
188,57.512,200,6,1.4750653505325317,-1.7751439809799194,-0.6129735112190247,-2.063265085220337,-0.2670333683490753,-1.7985888719558716,5.230247211456299,5.168294906616211
189,57.825,200,6,1.4750653505325317,-1.7751439809799194,-0.6080451011657715,-2.068206787109375,0.6931098699569702,-1.8209006786346436,5.236235990524292,5.344475746154785
190,58.129,200,6,1.4750653505325317,-1.7751439809799194,-0.6080451011657715,-2.068206787109375,0.7571892142295837,-1.8288894891738892,5.249339923858643,5.322623252868652
191,58.442,200,5,1.4750653505325317,-1.7751439809799194,-0.6093834638595581,-2.076277494430542,1.807097315788269,-2.068330764770508,5.230179958343506,5.172410011291504
192,58.746,200,5,1.4750653505325317,-1.7751439809799194,-0.6093834638595581,-2.076277494430542,1.2024513483047485,-2.0840485095977783,5.228252058029175,5.195068836212158
193,59.064,200,7,1.4750653505325317,-1.7751439809799194,-0.6020364165306091,-2.085984230041504,1.4081541299819946,-2.010204792022705,5.260871496200561,5.175378799438477
194,59.368,200,7,1.4750653505325317,-1.7751439809799194,-0.6020364165306091,-2.085984230041504,0.029009627178311348,-1.8253360986709595,5.218333702087403,5.105469703674316
195,59.68,200,7,1.4750653505325317,-1.7751439809799194,-0.6076828241348267,-2.092512607574463,1.2049239873886108,-1.9483765363693237,5.254382247924805,5.30710506439209
196,59.984,200,7,1.4750653505325317,-1.7751439809799194,-0.6076828241348267,-2.092512607574463,1.1793956756591797,-1.947493553161621,5.286129961013794,5.361521244049072
197,60.295,200,7,1.4750653505325317,-1.7751439809799194,-0.5949299335479736,-2.099463701248169,0.37312397360801697,-1.8532180786132812,5.251539716720581,5.3155341148376465
198,60.599,200,7,1.4750653505325317,-1.7751439809799194,-0.5949299335479736,-2.099463701248169,0.5857849717140198,-1.9177916049957275,5.2673979663848876,5.396365165710449
199,60.931,200,7,1.4750653505325317,-1.865236520767212,-0.5804958939552307,-2.1067919731140137,1.3301583528518677,-2.086740732192993,5.28886757850647,5.256289958953857
200,61.234,200,7,1.4750653505325317,-1.865236520767212,-0.5804958939552307,-2.1067919731140137,0.043142303824424744,-1.859146237373352,5.281722440719604,5.315864562988281
201,61.548,200,6,1.4750653505325317,-1.865236520767212,-0.5464254021644592,-2.113586664199829,1.1335341930389404,-2.0462005138397217,5.2939768409729,5.240257263183594
202,61.853,200,6,1.4750653505325317,-1.865236520767212,-0.5464254021644592,-2.113586664199829,0.04626549780368805,-1.8318195343017578,5.287569618225097,5.4355645179748535
203,62.165,200,6,1.4750653505325317,-1.865236520767212,-0.5240316987037659,-2.1184520721435547,1.577617883682251,-2.0258383750915527,5.2913891792297365,5.180997848510742
204,62.469,200,6,1.4750653505325317,-1.865236520767212,-0.5240316987037659,-2.1184520721435547,-0.03073984943330288,-1.8255541324615479,5.269402351379394,5.307586193084717
205,62.781,200,6,1.4750653505325317,-1.865236520767212,-0.5176336765289307,-2.1260080337524414,1.1032721996307373,-1.9496474266052246,5.306573944091797,5.181272506713867
206,63.084,200,6,1.4750653505325317,-1.865236520767212,-0.5176336765289307,-2.1260080337524414,0.34045782685279846,-1.8577584028244019,5.303613653182984,5.4420084953308105
207,63.397,200,6,1.4750653505325317,-1.865236520767212,-0.5036208629608154,-2.1370885372161865,1.5136104822158813,-2.0966389179229736,5.306801128387451,5.31934118270874
208,63.701,200,6,1.4750653505325317,-1.865236520767212,-0.5036208629608154,-2.1370885372161865,1.1222015619277954,-1.9337120056152344,5.3115445995330814,5.028346538543701
209,64.019,200,6,1.4750653505325317,-1.865236520767212,-0.49304619431495667,-2.1411499977111816,1.48366379737854,-2.080233573913574,5.294636068344116,5.264631271362305
210,64.324,200,6,1.4750653505325317,-1.865236520767212,-0.49304619431495667,-2.1411499977111816,-0.053389061242341995,-1.8513416051864624,5.312668905258179,5.483908653259277
211,64.639,200,6,1.4750653505325317,-1.865236520767212,-0.4690459370613098,-2.1472160816192627,-0.02903662994503975,-1.8370221853256226,5.283970775604248,5.303993225097656
212,64.945,200,6,1.4750653505325317,-1.865236520767212,-0.4690459370613098,-2.1472160816192627,-0.019807307049632072,-1.852837324142456,5.322817802429199,5.383265495300293
213,65.257,200,6,1.4750653505325317,-1.865236520767212,-0.4566768705844879,-2.151273727416992,1.56734037399292,-2.097407102584839,5.2955078125,5.325824737548828
214,65.561,200,6,1.4750653505325317,-1.865236520767212,-0.4566768705844879,-2.151273727416992,0.9249666333198547,-1.8991373777389526,5.322734117507935,5.337917327880859
215,65.872,200,6,1.4750653505325317,-1.865236520767212,-0.4371395409107208,-2.1573212146759033,1.5102137327194214,-2.0816962718963623,5.323414478302002,5.468754768371582
216,66.176,200,6,1.4750653505325317,-1.865236520767212,-0.4371395409107208,-2.1573212146759033,1.7382235527038574,-2.061155080795288,5.291542320251465,5.453671932220459
217,66.489,200,6,1.4750653505325317,-1.865236520767212,-0.4223678708076477,-2.161548376083374,1.232651948928833,-2.078335762023926,5.2725885963439945,5.395861625671387
218,66.793,200,6,1.4750653505325317,-1.865236520767212,-0.4223678708076477,-2.161548376083374,1.5442050695419312,-2.090122938156128,5.317840185165405,5.428633689880371
219,67.107,200,6,1.4750653505325317,-1.865236520767212,-0.41089683771133423,-2.1670913696289062,-0.020870322361588478,-1.838197112083435,5.331957197189331,5.369791030883789
220,67.411,200,6,1.4750653505325317,-1.865236520767212,-0.41089683771133423,-2.1670913696289062,1.5820406675338745,-2.0797743797302246,5.343058013916016,5.35816764831543
221,67.727,200,6,1.4750653505325317,-1.865236520767212,-0.39990589022636414,-2.1734676361083984,0.05987299233675003,-1.860939860343933,5.332470798492432,5.424816131591797
222,68.033,200,6,1.4750653505325317,-1.865236520767212,-0.39990589022636414,-2.1734676361083984,0.9583327174186707,-1.9406261444091797,5.346017665863037,5.313865661621094
223,68.347,200,6,1.4750653505325317,-1.865236520767212,-0.38861900568008423,-2.177077293395996,-0.04987994208931923,-1.83217453956604,5.3387746906280515,5.435833930969238
224,68.651,200,6,1.4750653505325317,-1.865236520767212,-0.38861900568008423,-2.177077293395996,1.5649961233139038,-2.079246759414673,5.305119466781616,5.26219367980957
225,69.023,200,6,1.4750653505325317,-1.865236520767212,-0.36985519528388977,-2.1806323528289795,0.38491377234458923,-1.842576503753662,5.340406303405762,5.321603775024414
226,69.329,200,6,1.4750653505325317,-1.865236520767212,-0.36985519528388977,-2.1806323528289795,0.24127507209777832,-1.8377704620361328,5.322271661758423,5.348660469055176
227,69.642,200,6,1.4750653505325317,-1.8659522533416748,-0.3589461147785187,-2.189587116241455,1.5290454626083374,-2.0885813236236572,5.352357254028321,5.4410014152526855
228,69.947,200,6,1.4750653505325317,-1.8659522533416748,-0.3589461147785187,-2.189587116241455,-0.4492606520652771,-1.8552674055099487,5.345877962112427,5.274019718170166
229,70.261,200,6,1.4750653505325317,-1.8659522533416748,-0.3289680480957031,-2.197200059890747,0.29564598202705383,-1.8770228624343872,5.335299167633057,5.26584529876709
230,70.567,200,6,1.4750653505325317,-1.8659522533416748,-0.3289680480957031,-2.197200059890747,-0.5371361970901489,-1.8559513092041016,5.309507274627686,5.307283878326416
231,70.881,200,5,1.4750653505325317,-1.8659522533416748,-0.3102124035358429,-2.20566463470459,0.34970933198928833,-1.8729757070541382,5.364291553497314,5.4030866622924805
232,71.187,200,5,1.4750653505325317,-1.8659522533416748,-0.3102124035358429,-2.20566463470459,-0.3502518832683563,-1.8634684085845947,5.352214269638061,5.339759349822998
233,71.501,200,5,1.4750653505325317,-1.8659522533416748,-0.2854658365249634,-2.214911699295044,1.169984221458435,-2.085550546646118,5.3456030941009525,5.361505031585693
234,71.806,200,5,1.4750653505325317,-1.8659522533416748,-0.2854658365249634,-2.214911699295044,1.6758453845977783,-2.0789384841918945,5.350793828964234,5.448982238769531
235,72.127,200,6,1.550902009010315,-1.8659522533416748,-0.25942251086235046,-2.220730781555176,-0.42670223116874695,-1.8546972274780273,5.354762153625488,5.346681594848633
236,72.436,200,6,1.550902009010315,-1.8659522533416748,-0.25942251086235046,-2.220730781555176,1.6118948459625244,-2.224260091781616,5.372966785430908,5.197354793548584
237,72.75,200,8,1.724708080291748,-1.8659522533416748,-0.24540498852729797,-2.2341320514678955,1.6270503997802734,-2.336347818374634,5.376983346939087,5.209586143493652
238,73.055,200,8,1.724708080291748,-1.8659522533416748,-0.24540498852729797,-2.2341320514678955,1.8046296834945679,-2.612764596939087,5.376440000534058,5.258449077606201
239,73.368,200,8,1.724708080291748,-1.8659522533416748,-0.22171641886234283,-2.239729166030884,-0.3172956705093384,-1.7842210531234741,5.365601320266723,5.283176422119141
240,73.673,200,8,1.724708080291748,-1.8659522533416748,-0.22171641886234283,-2.239729166030884,1.7184700965881348,-2.2506039142608643,5.350214824676514,5.40070915222168
241,73.988,200,8,1.724708080291748,-1.8659522533416748,-0.2011771947145462,-2.2455813884735107,-0.08784297853708267,-1.8560922145843506,5.370071115493775,5.411365985870361
242,74.298,200,8,1.724708080291748,-1.8659522533416748,-0.2011771947145462,-2.2455813884735107,1.8177627325057983,-2.3099112510681152,5.381414823532104,5.53873348236084
243,74.613,200,8,1.724708080291748,-1.8659522533416748,-0.19008797407150269,-2.2544562816619873,1.6454890966415405,-2.3518290519714355,5.38770845413208,5.244342803955078
244,74.918,200,8,1.724708080291748,-1.8659522533416748,-0.19008797407150269,-2.2544562816619873,1.685789942741394,-2.041269540786743,5.410699844360352,5.399419784545898
245,75.231,200,8,1.724708080291748,-1.8659522533416748,-0.18639035522937775,-2.267195701599121,1.7741233110427856,-2.5939152240753174,5.39762580871582,5.340357780456543
246,75.538,200,8,1.724708080291748,-1.8659522533416748,-0.18639035522937775,-2.267195701599121,1.7290942668914795,-2.6107900142669678,5.390628366470337,5.276869773864746
247,75.852,200,8,1.724708080291748,-1.8659522533416748,-0.18204449117183685,-2.2746024131774902,0.5938663482666016,-1.9686716794967651,5.438102979660034,5.500433921813965
248,76.159,200,8,1.724708080291748,-1.8659522533416748,-0.18204449117183685,-2.2746024131774902,-0.5891202688217163,-1.729382872581482,5.4019002437591555,5.42008638381958
249,76.474,200,8,1.724708080291748,-1.9121108055114746,-0.1475399136543274,-2.2860219478607178,0.6091933250427246,-1.9406123161315918,5.420188102722168,5.4417572021484375
250,76.779,200,8,1.724708080291748,-1.9121108055114746,-0.1475399136543274,-2.2860219478607178,0.5249695777893066,-1.913048267364502,5.405438575744629,5.357341766357422
251,77.096,200,8,1.724708080291748,-1.9121108055114746,-0.12703338265419006,-2.289364814758301,1.5485743284225464,-2.100409984588623,5.389316883087158,5.456725597381592
252,77.401,200,8,1.724708080291748,-1.9121108055114746,-0.12703338265419006,-2.289364814758301,0.6790979504585266,-1.936930537223816,5.394187536239624,5.516094207763672
253,77.715,200,8,1.819181203842163,-1.9990336894989014,-0.09061833471059799,-2.3052916526794434,1.8685590028762817,-2.6059372425079346,5.438924570083618,5.524367332458496
254,78.021,200,8,1.819181203842163,-1.9990336894989014,-0.09061833471059799,-2.3052916526794434,1.281105399131775,-2.0424907207489014,5.400440034866333,5.407107353210449
255,78.337,200,8,1.819181203842163,-1.9990336894989014,-0.06254089623689651,-2.3204541206359863,1.996211290359497,-2.652519464492798,5.427959680557251,5.422439098358154
256,78.644,200,8,1.819181203842163,-1.9990336894989014,-0.06254089623689651,-2.3204541206359863,1.647661805152893,-2.4306480884552,5.415967569351197,5.500247001647949
257,78.957,200,8,1.819181203842163,-1.9990336894989014,-0.04974931851029396,-2.331228256225586,1.8209547996520996,-2.7148869037628174,5.449659414291382,5.498791694641113
258,79.265,200,8,1.819181203842163,-1.9990336894989014,-0.04974931851029396,-2.331228256225586,0.650303065776825,-1.9412280321121216,5.416730813980102,5.441715240478516
259,79.579,200,8,1.819181203842163,-1.9990336894989014,-0.02493201196193695,-2.3372676372528076,0.7711449861526489,-1.991026759147644,5.443704319000244,5.431089401245117
260,79.885,200,8,1.819181203842163,-1.9990336894989014,-0.02493201196193695,-2.3372676372528076,1.5901930332183838,-2.3296310901641846,5.439032440185547,5.309416770935059
261,80.202,200,8,1.819181203842163,-1.9990336894989014,-0.01627063751220703,-2.349336624145508,2.0492336750030518,-2.7132134437561035,5.449962615966797,5.472346305847168
262,80.509,200,8,1.819181203842163,-1.9990336894989014,-0.01627063751220703,-2.349336624145508,1.2829445600509644,-2.0127365589141846,5.42155535697937,5.501491069793701
263,80.823,200,8,1.819181203842163,-1.9990336894989014,0.004674902185797691,-2.3560991287231445,1.1009875535964966,-2.086625337600708,5.489701280593872,5.487235069274902
264,81.129,200,8,1.819181203842163,-1.9990336894989014,0.004674902185797691,-2.3560991287231445,0.586113691329956,-1.9452017545700073,5.445656251907349,5.576910018920898
265,81.444,200,10,1.819181203842163,-1.9990336894989014,0.010232257656753063,-2.3630552291870117,1.203792929649353,-1.9918702840805054,5.472769193649292,5.366929054260254
266,81.75,200,10,1.819181203842163,-1.9990336894989014,0.010232257656753063,-2.3630552291870117,1.443211317062378,-2.153691530227661,5.472889947891235,5.454673767089844
267,82.065,200,10,1.819181203842163,-1.9990336894989014,0.025854196399450302,-2.3771839141845703,2.0992283821105957,-2.6415505409240723,5.448831996917725,5.485129356384277
268,82.371,200,10,1.819181203842163,-1.9990336894989014,0.025854196399450302,-2.3771839141845703,1.4053294658660889,-2.122439384460449,5.428363313674927,5.597782611846924
269,82.685,200,10,1.819181203842163,-1.9990336894989014,0.03936357423663139,-2.3780298233032227,0.7732290029525757,-2.0384175777435303,5.4299729061126705,5.31772518157959
270,83.012,200,10,1.819181203842163,-1.9990336894989014,0.03936357423663139,-2.3780298233032227,2.0166501998901367,-2.6725614070892334,5.4568205738067626,5.6036458015441895
271,83.326,200,11,1.819181203842163,-2.017940044403076,0.040500182658433914,-2.3869805335998535,0.6564255952835083,-1.9825137853622437,5.450297327041626,5.628300666809082
272,83.633,200,11,1.819181203842163,-2.017940044403076,0.040500182658433914,-2.3869805335998535,-0.8839083313941956,-1.9792225360870361,5.453765363693237,5.431247711181641
273,83.947,200,10,1.819181203842163,-2.0395731925964355,0.0659044161438942,-2.395120143890381,0.34782907366752625,-2.041447162628174,5.478231124877929,5.623108386993408
274,84.255,200,10,1.819181203842163,-2.0395731925964355,0.0659044161438942,-2.395120143890381,1.4369580745697021,-2.0416738986968994,5.453986949920655,5.405558109283447
275,84.57,200,8,1.819181203842163,-2.088224172592163,0.08073189109563828,-2.4027559757232666,1.4661040306091309,-2.181180953979492,5.459182043075561,5.401086807250977
276,84.875,200,8,1.819181203842163,-2.088224172592163,0.08073189109563828,-2.4027559757232666,1.2741533517837524,-2.144155263900757,5.463651542663574,5.515507698059082
277,85.191,200,8,1.819181203842163,-2.088224172592163,0.09701523184776306,-2.4165875911712646,1.8753266334533691,-2.690521240234375,5.465351028442383,5.462750434875488
278,85.497,200,8,1.819181203842163,-2.088224172592163,0.09701523184776306,-2.4165875911712646,1.4009461402893066,-2.256086587905884,5.459232358932495,5.4164557456970215
279,85.814,200,7,1.8728710412979126,-2.088224172592163,0.1422867625951767,-2.425175428390503,1.6053221225738525,-2.293606996536255,5.485504159927368,5.551401138305664
280,86.122,200,7,1.8728710412979126,-2.088224172592163,0.1422867625951767,-2.425175428390503,1.6750909090042114,-2.4275825023651123,5.5015840816497805,5.536451816558838
281,86.437,200,6,1.8728710412979126,-2.088224172592163,0.14710979163646698,-2.4340195655822754,1.656572937965393,-2.4221739768981934,5.501649684906006,5.654123783111572
282,86.745,200,6,1.8728710412979126,-2.088224172592163,0.14710979163646698,-2.4340195655822754,1.4921561479568481,-2.285818338394165,5.481156702041626,5.403230667114258
283,87.059,200,6,1.8728710412979126,-2.088224172592163,0.15069718658924103,-2.439268112182617,1.2101855278015137,-2.0697574615478516,5.503620872497558,5.637496471405029
284,87.366,200,6,1.8728710412979126,-2.088224172592163,0.15069718658924103,-2.439268112182617,1.6925159692764282,-2.4603934288024902,5.498801002502441,5.580679893493652
285,87.681,200,10,1.8728710412979126,-2.1434640884399414,0.16710150241851807,-2.4500391483306885,1.6460707187652588,-2.44704532623291,5.506921577453613,5.608318328857422
286,87.987,200,10,1.8728710412979126,-2.1434640884399414,0.16710150241851807,-2.4500391483306885,1.6854373216629028,-2.349048614501953,5.507368249893188,5.517539024353027
287,88.301,200,10,1.8728710412979126,-2.1434640884399414,0.17682863771915436,-2.453568458557129,0.22233940660953522,-2.1484591960906982,5.4902760887146,5.333333969116211
288,88.607,200,10,1.8728710412979126,-2.1434640884399414,0.17682863771915436,-2.453568458557129,1.9164844751358032,-2.45583438873291,5.477136669158935,5.426542282104492
289,88.922,200,9,1.8728710412979126,-2.182429552078247,0.20322637259960175,-2.4697952270507812,1.8374297618865967,-2.4110193252563477,5.51503698348999,5.213191032409668
290,89.232,200,9,1.8728710412979126,-2.182429552078247,0.20322637259960175,-2.4697952270507812,-0.3884800374507904,-2.174907684326172,5.495154809951782,5.701661586761475
291,89.605,200,9,1.8728710412979126,-2.182429552078247,0.22990627586841583,-2.4724743366241455,-0.29531604051589966,-2.134204387664795,5.509936399459839,5.491142272949219
292,89.912,200,9,1.8728710412979126,-2.182429552078247,0.22990627586841583,-2.4724743366241455,1.7911432981491089,-2.412842273712158,5.4813103771209715,5.463098526000977
293,90.229,200,9,1.8728710412979126,-2.182429552078247,0.23796816170215607,-2.47761607170105,0.6142097115516663,-2.1738779544830322,5.436607904434204,5.452747821807861
294,90.535,200,9,1.8728710412979126,-2.182429552078247,0.23796816170215607,-2.47761607170105,1.6446375846862793,-2.4635326862335205,5.503749103546142,5.455385684967041
295,90.851,200,9,1.8728710412979126,-2.182429552078247,0.2657772898674011,-2.4869654178619385,1.1508489847183228,-2.1739273071289062,5.484314613342285,5.501415729522705
296,91.158,200,9,1.8728710412979126,-2.182429552078247,0.2657772898674011,-2.4869654178619385,1.859870433807373,-2.2074007987976074,5.451031885147095,5.503870964050293
297,91.473,200,9,1.8728710412979126,-2.182429552078247,0.2854262888431549,-2.493177652359009,1.2830671072006226,-2.178095817565918,5.469639110565185,5.70489501953125
298,91.78,200,9,1.8728710412979126,-2.182429552078247,0.2854262888431549,-2.493177652359009,2.5478289127349854,-2.516679048538208,5.482465152740478,5.387923240661621
299,92.094,200,9,1.8728710412979126,-2.182429552078247,0.303744912147522,-2.502248764038086,-0.18506178259849548,-2.1953439712524414,5.472994785308838,5.586190223693848
300,92.406,200,9,1.8728710412979126,-2.182429552078247,0.303744912147522,-2.502248764038086,1.936118245124817,-2.4994192123413086,5.4660818386077885,5.454422950744629
301,92.723,200,9,1.8728710412979126,-2.182429552078247,0.3068917393684387,-2.513278007507324,1.9034757614135742,-2.537677526473999,5.466980524063111,5.5478291511535645
302,93.031,200,9,1.8728710412979126,-2.182429552078247,0.3068917393684387,-2.513278007507324,1.942915439605713,-2.5038106441497803,5.497835340499878,5.566080093383789
303,93.347,200,9,1.8728710412979126,-2.182429552078247,0.3161771595478058,-2.5215113162994385,1.80942702293396,-2.445650339126587,5.469765195846557,5.552090644836426
304,93.655,200,9,1.8728710412979126,-2.182429552078247,0.3161771595478058,-2.5215113162994385,1.636053442955017,-2.2762951850891113,5.456129674911499,5.514028549194336
305,93.97,200,9,1.8728710412979126,-2.182429552078247,0.3292173147201538,-2.5232841968536377,0.15034079551696777,-2.1651859283447266,5.439547052383423,5.429903030395508
306,94.277,200,9,1.8728710412979126,-2.182429552078247,0.3292173147201538,-2.5232841968536377,-0.34933042526245117,-2.1783504486083984,5.435298738479614,5.415506362915039
307,94.593,200,9,1.8728710412979126,-2.182429552078247,0.34818974137306213,-2.528280735015869,2.1058030128479004,-2.5019917488098145,5.4339562606811525,5.300261497497559
308,94.901,200,9,1.8728710412979126,-2.182429552078247,0.34818974137306213,-2.528280735015869,1.3981255292892456,-2.14414119720459,5.429804573059082,5.508082389831543
309,95.217,200,9,1.8728710412979126,-2.182429552078247,0.3642321527004242,-2.532557964324951,1.2260299921035767,-2.19264554977417,5.413957729339599,5.266602993011475
310,95.526,200,9,1.8728710412979126,-2.182429552078247,0.3642321527004242,-2.532557964324951,1.942498803138733,-2.4734671115875244,5.418395099639892,5.531774520874023
311,95.844,200,9,1.8728710412979126,-2.182429552078247,0.3581991195678711,-2.540219783782959,1.8967193365097046,-2.4120588302612305,5.476008930206299,5.338284492492676
312,96.201,200,9,1.8728710412979126,-2.182429552078247,0.3581991195678711,-2.540219783782959,1.6988204717636108,-2.4268643856048584,5.47686222076416,5.333339691162109
313,96.587,200,10,1.972766637802124,-2.182429552078247,0.3753054738044739,-2.5456864833831787,1.592421531677246,-2.3460123538970947,5.447125692367553,5.330751895904541
314,96.899,200,10,1.972766637802124,-2.182429552078247,0.3753054738044739,-2.5456864833831787,1.5527458190917969,-2.337198257446289,5.423162822723389,5.35747766494751
315,97.216,200,10,1.972766637802124,-2.182429552078247,0.38577282428741455,-2.5489351749420166,1.5134707689285278,-2.1756746768951416,5.419400577545166,5.43610954284668
316,97.524,200,10,1.972766637802124,-2.182429552078247,0.38577282428741455,-2.5489351749420166,0.5386220812797546,-2.1450741291046143,5.431569814682007,5.348826885223389
317,97.84,200,10,1.972766637802124,-2.182429552078247,0.3954574465751648,-2.5559279918670654,1.9276281595230103,-2.5250959396362305,5.418960790634156,5.536242961883545
318,98.148,200,10,1.972766637802124,-2.182429552078247,0.3954574465751648,-2.5559279918670654,2.061126232147217,-2.5551917552948,5.474331827163696,5.513804912567139
319,98.465,200,8,1.972766637802124,-2.191171646118164,0.40764492750167847,-2.56996488571167,2.363828420639038,-2.573788642883301,5.426513662338257,5.549036502838135
320,98.775,200,8,1.972766637802124,-2.191171646118164,0.40764492750167847,-2.56996488571167,2.0261056423187256,-2.5504441261291504,5.40668568611145,5.429970741271973
321,99.164,200,8,1.972766637802124,-2.191171646118164,0.4241054058074951,-2.579235792160034,2.1884853839874268,-2.573834180831909,5.4032803153991695,5.314779758453369
322,99.514,200,8,1.972766637802124,-2.191171646118164,0.4241054058074951,-2.579235792160034,2.048912525177002,-2.5825932025909424,5.400010099411011,5.440491199493408
323,99.83,200,7,1.972766637802124,-2.220475912094116,0.43658122420310974,-2.59273624420166,2.230898141860962,-2.5631260871887207,5.4103552436828615,5.468444347381592
324,100.139,200,7,1.972766637802124,-2.220475912094116,0.43658122420310974,-2.59273624420166,1.4929380416870117,-2.3167786598205566,5.423898038864135,5.497305870056152
325,100.456,200,7,1.972766637802124,-2.220475912094116,0.4456062316894531,-2.6028783321380615,2.0243070125579834,-2.5001747608184814,5.38594331741333,5.50774621963501
326,100.766,200,7,1.972766637802124,-2.220475912094116,0.4456062316894531,-2.6028783321380615,2.131530284881592,-2.5857365131378174,5.419798622131347,5.200992584228516
327,101.084,200,7,1.972766637802124,-2.220475912094116,0.4580809772014618,-2.6124627590179443,1.6285475492477417,-2.4664690494537354,5.3808046817779545,5.471475601196289
328,101.394,200,7,1.972766637802124,-2.220475912094116,0.4580809772014618,-2.6124627590179443,1.9953428506851196,-2.602097272872925,5.396622734069824,5.468199253082275
329,101.711,200,7,1.972766637802124,-2.220475912094116,0.4611716568470001,-2.6201000213623047,1.928830862045288,-2.507014751434326,5.351335668563843,5.342508316040039
330,102.019,200,7,1.972766637802124,-2.220475912094116,0.4611716568470001,-2.6201000213623047,1.6011900901794434,-2.300968885421753,5.350229053497315,5.3072381019592285
331,102.338,200,6,1.972766637802124,-2.220475912094116,0.4617674946784973,-2.6297662258148193,1.5808711051940918,-2.3278846740722656,5.347394971847534,5.215249061584473
332,102.647,200,6,1.972766637802124,-2.220475912094116,0.4617674946784973,-2.6297662258148193,2.0799357891082764,-2.541987180709839,5.365355539321899,5.311601638793945
