iteration,wall_time_s,n_trajectories,pareto_front_size,best_obj0,best_obj1,mean_episode_return_obj0,mean_episode_return_obj1,target_obj0,target_obj1,bc_loss_mean,bc_loss_last
177,220.154,200,7,149.22250366210938,-207.66290283203125,-77.6089859008789,-223.57080078125,-41.87542724609375,-210.72962951660156,5.544184083938599,5.371782302856445
178,220.467,200,7,149.22250366210938,-207.66290283203125,-77.6089859008789,-223.57080078125,55.41727066040039,-214.6656951904297,5.550336055755615,5.6042022705078125
179,220.774,200,7,149.22250366210938,-207.66290283203125,-79.29676055908203,-223.54141235351562,-35.735374450683594,-210.59832763671875,5.515864639282227,5.573919296264648
180,221.08,200,7,149.22250366210938,-207.66290283203125,-79.29676055908203,-223.54141235351562,189.3323211669922,-218.37794494628906,5.531779317855835,5.426214694976807
181,221.397,200,7,149.22250366210938,-208.8787078857422,-77.63277435302734,-223.91488647460938,158.19448852539062,-220.07484436035156,5.532800359725952,5.615148544311523
182,221.715,200,7,149.22250366210938,-208.8787078857422,-77.63277435302734,-223.91488647460938,-19.882064819335938,-212.1910858154297,5.540800638198853,5.6613569259643555
183,222.047,200,5,149.22250366210938,-208.8787078857422,-76.61283111572266,-223.68023681640625,44.6170768737793,-213.65304565429688,5.522956132888794,5.4368367195129395
184,222.351,200,5,149.22250366210938,-208.8787078857422,-76.61283111572266,-223.68023681640625,-26.64945411682129,-210.57696533203125,5.525247983932495,5.4907426834106445
185,222.681,200,5,149.22250366210938,-208.8787078857422,-75.4930648803711,-223.63897705078125,155.46978759765625,-220.07049560546875,5.536275749206543,5.443611145019531
186,222.991,200,5,149.22250366210938,-208.8787078857422,-75.4930648803711,-223.63897705078125,-51.281253814697266,-210.04818725585938,5.533849124908447,5.530028820037842
187,223.326,200,5,149.22250366210938,-208.8787078857422,-75.34736633300781,-223.72486877441406,110.07257843017578,-214.77761840820312,5.540222797393799,5.477417945861816
188,223.627,200,5,149.22250366210938,-208.8787078857422,-75.34736633300781,-223.72486877441406,-20.0048828125,-214.1580047607422,5.528553771972656,5.45013952255249
189,223.935,200,5,149.22250366210938,-208.8787078857422,-76.36428833007812,-223.70941162109375,156.16604614257812,-220.07821655273438,5.5356415843963624,5.659314155578613
190,224.237,200,5,149.22250366210938,-208.8787078857422,-76.36428833007812,-223.70941162109375,-9.827778816223145,-214.2100067138672,5.5440491199493405,5.606324195861816
191,224.55,200,5,149.22250366210938,-208.8787078857422,-76.07455444335938,-223.56898498535156,-57.056724548339844,-207.7127227783203,5.511821098327637,5.487763404846191
192,224.85,200,5,149.22250366210938,-208.8787078857422,-76.07455444335938,-223.56898498535156,109.81285858154297,-215.11672973632812,5.513701410293579,5.504516124725342
193,225.162,200,5,149.22250366210938,-208.8787078857422,-75.09485626220703,-223.7120361328125,131.0309600830078,-212.51376342773438,5.524765977859497,5.421395301818848
194,225.465,200,5,149.22250366210938,-208.8787078857422,-75.09485626220703,-223.7120361328125,159.507568359375,-218.9729461669922,5.5015028285980225,5.483424186706543
195,225.776,200,5,149.22250366210938,-208.8787078857422,-74.79350280761719,-223.3722686767578,-62.01183319091797,-208.44522094726562,5.519473009109497,5.597390174865723
196,226.079,200,5,149.22250366210938,-208.8787078857422,-74.79350280761719,-223.3722686767578,-64.64506530761719,-208.41409301757812,5.54520993232727,5.6177849769592285
197,226.39,200,5,149.22250366210938,-208.8787078857422,-72.55386352539062,-223.3973846435547,195.0027313232422,-219.95578002929688,5.5083294773101805,5.592487335205078
198,226.693,200,5,149.22250366210938,-208.8787078857422,-72.55386352539062,-223.3973846435547,173.05226135253906,-220.1194305419922,5.518577671051025,5.59713077545166
199,227.005,200,5,149.22250366210938,-208.8787078857422,-71.47089385986328,-223.38323974609375,122.9857406616211,-215.2116241455078,5.518455772399903,5.551242828369141
200,227.307,200,5,149.22250366210938,-208.8787078857422,-71.47089385986328,-223.38323974609375,166.93699645996094,-220.08285522460938,5.533040571212768,5.5682783126831055
201,227.621,200,5,149.22250366210938,-208.8787078857422,-71.2746810913086,-223.24830627441406,104.66377258300781,-213.21751403808594,5.540168409347534,5.474266529083252
202,227.925,200,5,149.22250366210938,-208.8787078857422,-71.2746810913086,-223.24830627441406,-5.180586814880371,-212.60232543945312,5.5266540908813475,5.6253581047058105
203,228.237,200,5,149.22250366210938,-208.8787078857422,-72.30830383300781,-223.11509704589844,-75.34796905517578,-205.19871520996094,5.51735520362854,5.464268684387207
204,228.541,200,5,149.22250366210938,-208.8787078857422,-72.30830383300781,-223.11509704589844,-45.72145080566406,-209.06858825683594,5.506762294769287,5.583545207977295
205,228.852,200,5,149.22250366210938,-208.8787078857422,-72.01036834716797,-223.26429748535156,177.59571838378906,-219.84246826171875,5.521301422119141,5.454133987426758
206,229.155,200,5,149.22250366210938,-208.8787078857422,-72.01036834716797,-223.26429748535156,-59.58931350708008,-207.47047424316406,5.529428853988647,5.614506721496582
207,229.469,200,5,149.22250366210938,-208.8787078857422,-71.80043029785156,-223.1641845703125,-85.30780029296875,-208.6464385986328,5.514658899307251,5.536147117614746
208,229.804,200,5,149.22250366210938,-208.8787078857422,-71.80043029785156,-223.1641845703125,180.5412139892578,-219.06646728515625,5.527418375015259,5.343348979949951
209,230.124,200,5,149.22250366210938,-208.8787078857422,-71.68391418457031,-223.3524932861328,-89.96764373779297,-207.84756469726562,5.508247661590576,5.5215630531311035
210,230.437,200,5,149.22250366210938,-208.8787078857422,-71.68391418457031,-223.3524932861328,-49.24576950073242,-210.3243408203125,5.530270757675171,5.623630523681641
211,230.765,200,5,149.22250366210938,-208.8787078857422,-71.4283447265625,-223.35507202148438,-16.897933959960938,-212.85568237304688,5.501382608413696,5.510508060455322
212,231.079,200,5,149.22250366210938,-208.8787078857422,-71.4283447265625,-223.35507202148438,-15.461809158325195,-213.62582397460938,5.5352623176574705,5.605585098266602
213,231.402,200,5,149.22250366210938,-208.8787078857422,-70.83226776123047,-223.3516845703125,-76.94718170166016,-208.68385314941406,5.5035500240325925,5.443153381347656
214,231.712,200,5,149.22250366210938,-208.8787078857422,-70.83226776123047,-223.3516845703125,149.85057067871094,-217.3828125,5.519788541793823,5.558565139770508
215,232.03,200,5,149.22250366210938,-208.8787078857422,-67.57968139648438,-223.1798095703125,-85.83634185791016,-207.9187774658203,5.519483995437622,5.60014533996582
216,232.38,200,5,149.22250366210938,-208.8787078857422,-67.57968139648438,-223.1798095703125,139.7991180419922,-213.3037109375,5.496936931610107,5.58143424987793
217,232.777,200,5,149.22250366210938,-208.8787078857422,-67.44859313964844,-223.3192596435547,120.0869369506836,-214.78237915039062,5.494930324554443,5.595745086669922
218,233.115,200,5,149.22250366210938,-208.8787078857422,-67.44859313964844,-223.3192596435547,-80.5471420288086,-208.32913208007812,5.518505477905274,5.631396770477295
219,233.476,200,5,149.22250366210938,-208.8787078857422,-68.39399719238281,-223.42359924316406,156.97634887695312,-219.0626983642578,5.525496349334717,5.532317161560059
220,233.804,200,5,149.22250366210938,-208.8787078857422,-68.39399719238281,-223.42359924316406,115.49636840820312,-214.2104034423828,5.533994722366333,5.542020797729492
221,234.142,200,5,149.22250366210938,-208.8787078857422,-67.84461975097656,-223.3643035888672,-31.621688842773438,-210.791748046875,5.521299476623535,5.616764545440674
222,234.478,200,5,149.22250366210938,-208.8787078857422,-67.84461975097656,-223.3643035888672,155.04249572753906,-219.4031524658203,5.524186086654663,5.450484275817871
223,234.809,200,5,149.22250366210938,-208.8787078857422,-68.21324157714844,-223.19818115234375,-20.141244888305664,-212.61961364746094,5.521162395477295,5.575009346008301
224,235.15,200,5,149.22250366210938,-208.8787078857422,-68.21324157714844,-223.19818115234375,-77.31196594238281,-207.79949951171875,5.496824502944946,5.452568054199219
225,235.476,200,5,149.22250366210938,-208.8787078857422,-66.52316284179688,-223.39541625976562,187.8563232421875,-218.2318878173828,5.51309799194336,5.506629943847656
226,235.785,200,5,149.22250366210938,-208.8787078857422,-66.52316284179688,-223.39541625976562,165.50550842285156,-217.9978485107422,5.501892700195312,5.52765417098999
227,236.103,200,5,149.22250366210938,-208.8787078857422,-66.3666000366211,-223.37110900878906,107.25006866455078,-214.63926696777344,5.529699144363403,5.541935443878174
228,236.436,200,5,149.22250366210938,-208.8787078857422,-66.3666000366211,-223.37110900878906,165.63487243652344,-219.85752868652344,5.532451887130737,5.52614688873291
229,236.82,200,6,211.18853759765625,-208.8787078857422,-63.2869758605957,-223.6446075439453,-72.78604888916016,-208.4071502685547,5.5110618591308596,5.449594974517822
230,237.132,200,6,211.18853759765625,-208.8787078857422,-63.2869758605957,-223.6446075439453,-83.5360107421875,-208.0794677734375,5.493403759002685,5.5158233642578125
231,237.448,200,7,211.18853759765625,-208.8787078857422,-64.23369598388672,-223.66757202148438,-60.096370697021484,-207.78372192382812,5.526750593185425,5.589417934417725
232,237.759,200,7,211.18853759765625,-208.8787078857422,-64.23369598388672,-223.66757202148438,-56.163307189941406,-208.68020629882812,5.5112299060821535,5.522340297698975
233,238.076,200,7,211.18853759765625,-208.8787078857422,-64.20975494384766,-223.95899963378906,221.999267578125,-227.48196411132812,5.515172834396362,5.562705993652344
234,238.399,200,7,211.18853759765625,-208.8787078857422,-64.20975494384766,-223.95899963378906,240.59652709960938,-225.89987182617188,5.515262565612793,5.5890703201293945
235,238.724,200,7,211.18853759765625,-208.8787078857422,-62.8508415222168,-224.02638244628906,-67.36088562011719,-207.979248046875,5.522753801345825,5.51652717590332
236,239.051,200,7,211.18853759765625,-208.8787078857422,-62.8508415222168,-224.02638244628906,219.8056640625,-222.3687744140625,5.51908917427063,5.389054298400879
237,239.408,200,7,211.18853759765625,-208.8787078857422,-61.614227294921875,-224.1020965576172,221.94683837890625,-226.58880615234375,5.516382284164429,5.413045883178711
238,239.729,200,7,211.18853759765625,-208.8787078857422,-61.614227294921875,-224.1020965576172,221.63214111328125,-227.56358337402344,5.527681083679199,5.413002967834473
239,240.054,200,6,211.18853759765625,-208.8787078857422,-62.78452682495117,-223.8302764892578,-41.44668197631836,-210.63047790527344,5.5025223541259765,5.450753211975098
240,240.362,200,6,211.18853759765625,-208.8787078857422,-62.78452682495117,-223.8302764892578,233.085205078125,-224.81483459472656,5.500583610534668,5.601212501525879
241,240.68,200,6,211.18853759765625,-208.8787078857422,-60.976524353027344,-223.9126434326172,-25.663314819335938,-208.63201904296875,5.510690298080444,5.532665252685547
242,240.992,200,6,211.18853759765625,-208.8787078857422,-60.976524353027344,-223.9126434326172,246.06008911132812,-226.2986602783203,5.519862155914307,5.614960670471191
243,241.316,200,6,211.18853759765625,-208.8787078857422,-62.54916000366211,-224.04086303710938,223.5485382080078,-227.34742736816406,5.522682104110718,5.441120147705078
244,241.628,200,6,211.18853759765625,-208.8787078857422,-62.54916000366211,-224.04086303710938,126.38658905029297,-213.75926208496094,5.538195505142212,5.552580833435059
245,241.94,200,6,211.18853759765625,-208.8787078857422,-62.26652908325195,-223.8265838623047,-29.485219955444336,-211.09486389160156,5.510911359786987,5.428276062011719
246,242.245,200,6,211.18853759765625,-208.8787078857422,-62.26652908325195,-223.8265838623047,158.94151306152344,-224.32073974609375,5.501544599533081,5.413832664489746
247,242.561,200,6,211.18853759765625,-208.8787078857422,-60.919681549072266,-223.9384307861328,113.37435150146484,-214.5042724609375,5.517535390853882,5.5791015625
248,242.88,200,6,211.18853759765625,-208.8787078857422,-60.919681549072266,-223.9384307861328,-91.16682434082031,-205.46180725097656,5.50945011138916,5.569055080413818
249,243.197,200,6,211.18853759765625,-208.8787078857422,-60.105445861816406,-223.9788055419922,115.37718200683594,-213.80224609375,5.528287630081177,5.495510578155518
250,243.519,200,6,211.18853759765625,-208.8787078857422,-60.105445861816406,-223.9788055419922,106.31366729736328,-212.97193908691406,5.517681951522827,5.4972124099731445
251,243.844,200,6,211.18853759765625,-208.8787078857422,-60.02879333496094,-223.95579528808594,-78.32061004638672,-208.85208129882812,5.5009408283233645,5.46949577331543
252,244.151,200,6,211.18853759765625,-208.8787078857422,-60.02879333496094,-223.95579528808594,100.94406127929688,-212.40513610839844,5.491400842666626,5.5653486251831055
253,244.502,200,6,211.18853759765625,-208.8787078857422,-59.60283660888672,-224.18515014648438,236.59906005859375,-227.37295532226562,5.531047353744507,5.574445724487305
254,244.822,200,6,211.18853759765625,-208.8787078857422,-59.60283660888672,-224.18515014648438,140.70761108398438,-214.06600952148438,5.499999799728394,5.498985767364502
255,245.18,200,6,211.18853759765625,-208.8787078857422,-59.73698425292969,-224.23460388183594,4.126471996307373,-209.99838256835938,5.507322425842285,5.517394542694092
256,245.5,200,6,211.18853759765625,-208.8787078857422,-59.73698425292969,-224.23460388183594,218.8865203857422,-226.6802978515625,5.498674983978272,5.560824394226074
257,245.816,200,5,211.18853759765625,-208.8787078857422,-62.02858352661133,-224.52804565429688,158.76980590820312,-224.43565368652344,5.52375431060791,5.531702041625977
258,246.12,200,5,211.18853759765625,-208.8787078857422,-62.02858352661133,-224.52804565429688,-53.37493896484375,-207.36460876464844,5.493620166778564,5.544595718383789
259,246.436,200,5,211.18853759765625,-208.8787078857422,-61.13404846191406,-224.74310302734375,122.3669204711914,-213.8716583251953,5.524625806808472,5.574466228485107
260,246.778,200,5,211.18853759765625,-208.8787078857422,-61.13404846191406,-224.74310302734375,220.08164978027344,-226.74966430664062,5.50664755821228,5.415421962738037
261,247.207,200,5,211.18853759765625,-208.8787078857422,-60.40031433105469,-224.82089233398438,16.127500534057617,-211.588134765625,5.512981100082397,5.603673458099365
262,247.561,200,5,211.18853759765625,-208.8787078857422,-60.40031433105469,-224.82089233398438,141.12387084960938,-213.2866668701172,5.502310590744019,5.579439163208008
263,247.875,200,5,211.18853759765625,-208.8787078857422,-61.017486572265625,-225.1766357421875,212.2777862548828,-227.65374755859375,5.527716207504272,5.555536270141602
264,248.18,200,5,211.18853759765625,-208.8787078857422,-61.017486572265625,-225.1766357421875,122.25257873535156,-213.85389709472656,5.521432285308838,5.592578887939453
265,248.493,200,5,211.18853759765625,-208.8787078857422,-60.162296295166016,-225.31387329101562,235.54672241210938,-225.17181396484375,5.536419315338135,5.457756996154785
266,248.797,200,5,211.18853759765625,-208.8787078857422,-60.162296295166016,-225.31387329101562,124.2235336303711,-212.0782470703125,5.53589617729187,5.532879829406738
267,249.109,200,5,211.18853759765625,-208.8787078857422,-60.947113037109375,-225.4255828857422,27.44329071044922,-209.71107482910156,5.51101185798645,5.525791168212891
268,249.415,200,5,211.18853759765625,-208.8787078857422,-60.947113037109375,-225.4255828857422,251.97218322753906,-225.2326202392578,5.499014301300049,5.589188575744629
269,249.727,200,5,211.18853759765625,-208.8787078857422,-59.65654373168945,-225.27767944335938,-67.31752014160156,-208.72776794433594,5.503624000549316,5.390059947967529
270,250.034,200,5,211.18853759765625,-208.8787078857422,-59.65654373168945,-225.27767944335938,8.752599716186523,-210.52334594726562,5.511331043243408,5.612600803375244
271,250.338,200,5,211.18853759765625,-208.8787078857422,-63.05552291870117,-225.4786376953125,-51.98917770385742,-208.4459991455078,5.521250171661377,5.605613708496094
272,250.645,200,5,211.18853759765625,-208.8787078857422,-63.05552291870117,-225.4786376953125,-41.81604766845703,-207.83717346191406,5.519455499649048,5.486654758453369
273,250.959,200,4,211.18853759765625,-211.69850158691406,-59.82843780517578,-225.71363830566406,101.51044464111328,-214.20797729492188,5.531676340103149,5.6026411056518555
274,251.285,200,4,211.18853759765625,-211.69850158691406,-59.82843780517578,-225.71363830566406,247.37144470214844,-226.5970458984375,5.522155799865723,5.478903770446777
275,251.595,200,4,211.18853759765625,-211.69850158691406,-57.64474105834961,-226.05551147460938,183.95274353027344,-223.66932678222656,5.52470534324646,5.568339824676514
276,251.896,200,4,211.18853759765625,-211.69850158691406,-57.64474105834961,-226.05551147460938,227.94125366210938,-225.85699462890625,5.5146704769134525,5.530741214752197
277,252.206,200,4,211.18853759765625,-211.69850158691406,-58.07111740112305,-226.19483947753906,-16.751380920410156,-211.01443481445312,5.505468549728394,5.564988613128662
278,252.508,200,4,211.18853759765625,-211.69850158691406,-58.07111740112305,-226.19483947753906,122.7212905883789,-214.7750701904297,5.505776100158691,5.425773620605469
279,252.854,200,4,211.18853759765625,-211.69850158691406,-55.7054557800293,-226.37937927246094,272.9094543457031,-226.45016479492188,5.524761018753051,5.615721702575684
280,253.163,200,4,211.18853759765625,-211.69850158691406,-55.7054557800293,-226.37937927246094,177.91744995117188,-223.0298614501953,5.5444189548492435,5.555057048797607
281,253.474,200,4,211.18853759765625,-211.69850158691406,-57.166236877441406,-226.30072021484375,-22.28548812866211,-210.0358123779297,5.543320245742798,5.626016616821289
282,253.793,200,4,211.18853759765625,-211.69850158691406,-57.166236877441406,-226.30072021484375,179.81532287597656,-222.50376892089844,5.518258218765259,5.549105644226074
283,254.105,200,8,211.18853759765625,-211.69850158691406,-58.22378921508789,-226.60964965820312,135.12664794921875,-214.61390686035156,5.537166748046875,5.575397491455078
284,254.4,200,8,211.18853759765625,-211.69850158691406,-58.22378921508789,-226.60964965820312,-10.849048614501953,-211.38108825683594,5.526047811508179,5.626880645751953
285,254.739,200,8,211.18853759765625,-211.69850158691406,-58.22846221923828,-226.78347778320312,-25.627094268798828,-210.9112548828125,5.536733350753784,5.495346546173096
286,255.043,200,8,211.18853759765625,-211.69850158691406,-58.22846221923828,-226.78347778320312,-27.359716415405273,-211.0294647216797,5.520550336837768,5.567239284515381
287,255.354,200,8,211.18853759765625,-211.69850158691406,-56.09015655517578,-226.95297241210938,110.25788116455078,-219.6267547607422,5.543133029937744,5.475916862487793
288,255.657,200,8,211.18853759765625,-211.69850158691406,-56.09015655517578,-226.95297241210938,-16.623050689697266,-211.1544952392578,5.5333410835266115,5.4908013343811035
289,255.968,200,8,211.18853759765625,-211.69850158691406,-55.34440612792969,-226.9121551513672,-21.666385650634766,-209.35879516601562,5.534508295059204,5.281717300415039
290,256.27,200,8,211.18853759765625,-211.69850158691406,-55.34440612792969,-226.9121551513672,98.29608917236328,-222.1016082763672,5.524885692596436,5.589183807373047
291,256.584,200,9,215.57418823242188,-211.69850158691406,-53.96128845214844,-227.17739868164062,108.14382934570312,-220.2942657470703,5.528477420806885,5.4351806640625
292,256.89,200,9,215.57418823242188,-211.69850158691406,-53.96128845214844,-227.17739868164062,72.47698974609375,-218.87234497070312,5.519237594604492,5.49318790435791
293,257.202,200,9,215.57418823242188,-211.69850158691406,-55.00444030761719,-227.38719177246094,167.56991577148438,-222.52757263183594,5.494082117080689,5.493234634399414
294,257.506,200,9,215.57418823242188,-211.69850158691406,-55.00444030761719,-227.38719177246094,16.47818374633789,-215.853515625,5.54371657371521,5.47756290435791
295,257.873,200,9,215.57418823242188,-211.69850158691406,-53.76484680175781,-227.71827697753906,53.758785247802734,-217.128173828125,5.53514063835144,5.603166103363037
296,258.176,200,9,215.57418823242188,-211.69850158691406,-53.76484680175781,-227.71827697753906,32.34109878540039,-211.17250061035156,5.513723449707031,5.514082431793213
297,258.488,200,9,215.57418823242188,-211.69850158691406,-55.83177185058594,-227.58169555664062,-29.710893630981445,-209.4732208251953,5.528146486282349,5.67508602142334
298,258.792,200,9,215.57418823242188,-211.69850158691406,-55.83177185058594,-227.58169555664062,288.185546875,-231.0801239013672,5.525451717376709,5.494083881378174
299,259.106,200,9,215.57418823242188,-211.69850158691406,-57.088539123535156,-227.6958465576172,-11.130035400390625,-211.44032287597656,5.500590133666992,5.625385761260986
300,259.411,200,9,215.57418823242188,-211.69850158691406,-57.088539123535156,-227.6958465576172,222.37826538085938,-230.07931518554688,5.517044677734375,5.432104110717773
301,259.728,200,9,215.57418823242188,-211.69850158691406,-57.156009674072266,-228.10902404785156,218.8666229248047,-232.29774475097656,5.52659833908081,5.596611499786377
302,260.035,200,9,215.57418823242188,-211.69850158691406,-57.156009674072266,-228.10902404785156,223.1094970703125,-230.33395385742188,5.551890830993653,5.6393327713012695
303,260.347,200,9,215.57418823242188,-211.69850158691406,-54.775814056396484,-228.1958465576172,34.20608901977539,-214.81658935546875,5.5113709354400635,5.591901779174805
304,260.653,200,9,215.57418823242188,-211.69850158691406,-54.775814056396484,-228.1958465576172,-13.210796356201172,-207.8541717529297,5.520576362609863,5.600945949554443
305,260.965,200,9,215.57418823242188,-211.69850158691406,-53.3194580078125,-228.1626739501953,86.20771789550781,-218.16531372070312,5.520199766159058,5.5568647384643555
306,261.268,200,9,215.57418823242188,-211.69850158691406,-53.3194580078125,-228.1626739501953,-28.801912307739258,-210.4549560546875,5.520684280395508,5.531342506408691
307,261.61,200,8,215.57418823242188,-211.69850158691406,-52.683692932128906,-228.57618713378906,240.6328125,-230.22848510742188,5.516626586914063,5.464149475097656
308,261.946,200,8,215.57418823242188,-211.69850158691406,-52.683692932128906,-228.57618713378906,-17.333019256591797,-207.5043487548828,5.512505130767822,5.524264812469482
309,262.266,200,8,215.57418823242188,-211.69850158691406,-50.60015106201172,-228.67709350585938,-35.84690475463867,-210.31689453125,5.506087112426758,5.3571014404296875
310,262.573,200,8,215.57418823242188,-211.69850158691406,-50.60015106201172,-228.67709350585938,223.06468200683594,-228.574462890625,5.504824495315551,5.5940704345703125
311,262.92,200,8,215.57418823242188,-211.69850158691406,-48.70146179199219,-228.78585815429688,43.596920013427734,-212.86878967285156,5.5410670471191406,5.465285778045654
312,263.243,200,8,215.57418823242188,-211.69850158691406,-48.70146179199219,-228.78585815429688,22.307130813598633,-213.727294921875,5.526085004806519,5.383015155792236
313,263.56,200,8,215.57418823242188,-211.69850158691406,-48.70387268066406,-229.1278839111328,57.849159240722656,-221.00827026367188,5.5460848903656,5.461416244506836
314,263.864,200,8,215.57418823242188,-211.69850158691406,-48.70387268066406,-229.1278839111328,-5.77326774597168,-215.89039611816406,5.5166833782196045,5.546202182769775
315,264.195,200,9,215.57418823242188,-211.69850158691406,-48.027156829833984,-229.32977294921875,-6.195293426513672,-209.7007598876953,5.531058130264282,5.540598392486572
316,264.502,200,9,215.57418823242188,-211.69850158691406,-48.027156829833984,-229.32977294921875,-34.916404724121094,-208.62054443359375,5.527059955596924,5.383069038391113
317,264.843,200,9,215.57418823242188,-211.69850158691406,-47.24916076660156,-229.58322143554688,221.22352600097656,-231.72695922851562,5.519127759933472,5.556221961975098
318,265.147,200,9,215.57418823242188,-211.69850158691406,-47.24916076660156,-229.58322143554688,224.69033813476562,-229.9517059326172,5.541082782745361,5.552048206329346
319,265.46,200,9,215.57418823242188,-211.69850158691406,-44.055877685546875,-229.81167602539062,255.92037963867188,-230.8623504638672,5.5158067893981935,5.560843467712402
320,265.766,200,9,215.57418823242188,-211.69850158691406,-44.055877685546875,-229.81167602539062,220.636474609375,-229.65919494628906,5.532147035598755,5.516175746917725
321,266.086,200,9,215.57418823242188,-211.69850158691406,-44.550086975097656,-230.12599182128906,236.04759216308594,-230.82850646972656,5.536851053237915,5.489762306213379
322,266.384,200,9,215.57418823242188,-211.69850158691406,-44.550086975097656,-230.12599182128906,222.80104064941406,-231.26638793945312,5.541804485321045,5.586106777191162
323,266.697,200,9,215.57418823242188,-211.69850158691406,-43.860774993896484,-230.57957458496094,240.07290649414062,-230.29318237304688,5.537072668075561,5.536736011505127
324,267.003,200,9,215.57418823242188,-211.69850158691406,-43.860774993896484,-230.57957458496094,229.35231018066406,-226.30776977539062,5.524168500900268,5.556954383850098
325,267.338,200,9,215.57418823242188,-211.69850158691406,-46.414939880371094,-230.6076202392578,53.484737396240234,-213.9080047607422,5.528307619094849,5.620881080627441
326,267.645,200,9,215.57418823242188,-211.69850158691406,-46.414939880371094,-230.6076202392578,257.8662414550781,-231.33563232421875,5.551825742721558,5.380722522735596
327,268.004,200,9,215.57418823242188,-211.69850158691406,-45.66630935668945,-230.7372589111328,17.112873077392578,-216.0362091064453,5.531084499359131,5.5001540184021
328,268.408,200,9,215.57418823242188,-211.69850158691406,-45.66630935668945,-230.7372589111328,221.58811950683594,-232.2152099609375,5.519371099472046,5.535188674926758
329,268.762,200,9,215.57418823242188,-211.69850158691406,-47.793582916259766,-230.80726623535156,28.05146026611328,-214.27574157714844,5.5150438499450685,5.481087684631348
330,269.068,200,9,215.57418823242188,-211.69850158691406,-47.793582916259766,-230.80726623535156,81.24430847167969,-220.98448181152344,5.530969352722168,5.468978404998779
331,269.416,200,9,215.57418823242188,-211.69850158691406,-46.764129638671875,-231.04888916015625,75.83167266845703,-222.43153381347656,5.51923508644104,5.442568302154541
332,269.773,200,9,215.57418823242188,-211.69850158691406,-46.764129638671875,-231.04888916015625,218.05621337890625,-221.62200927734375,5.53334750175476,5.498575210571289
333,270.091,200,9,215.57418823242188,-211.69850158691406,-45.649864196777344,-230.9674072265625,14.949395179748535,-215.9901885986328,5.511799793243409,5.3245930671691895
334,270.403,200,9,215.57418823242188,-211.69850158691406,-45.649864196777344,-230.9674072265625,214.11514282226562,-224.77963256835938,5.521873435974121,5.506025314331055
335,270.72,200,8,215.57418823242188,-211.69850158691406,-45.687828063964844,-231.37167358398438,223.22000122070312,-223.0705108642578,5.528313407897949,5.53175687789917
336,271.054,200,8,215.57418823242188,-211.69850158691406,-45.687828063964844,-231.37167358398438,229.14910888671875,-227.38937377929688,5.534202613830566,5.524960517883301
337,271.371,200,8,215.57418823242188,-211.69850158691406,-46.556827545166016,-231.32574462890625,87.92498779296875,-220.30126953125,5.523920726776123,5.542255401611328
338,271.678,200,8,215.57418823242188,-211.69850158691406,-46.556827545166016,-231.32574462890625,213.4834747314453,-221.39822387695312,5.514016637802124,5.523122787475586
339,271.999,200,8,215.57418823242188,-215.36915588378906,-43.85154724121094,-231.6649627685547,93.29995727539062,-221.69345092773438,5.522444839477539,5.5704345703125
340,272.306,200,8,215.57418823242188,-215.36915588378906,-43.85154724121094,-231.6649627685547,23.077016830444336,-214.5889892578125,5.535028867721557,5.498208999633789
341,272.621,200,8,215.57418823242188,-215.36915588378906,-43.6974983215332,-232.08253479003906,91.12973022460938,-222.77984619140625,5.531370286941528,5.399663925170898
342,272.962,200,8,215.57418823242188,-215.36915588378906,-43.6974983215332,-232.08253479003906,278.1595764160156,-231.6073760986328,5.524908275604248,5.6596832275390625
343,273.274,200,8,215.57418823242188,-215.36915588378906,-41.60677719116211,-232.29444885253906,231.63882446289062,-224.75062561035156,5.543230924606323,5.486055374145508
344,273.582,200,8,215.57418823242188,-215.36915588378906,-41.60677719116211,-232.29444885253906,-75.22917938232422,-214.71824645996094,5.522699947357178,5.422621726989746
345,273.897,200,6,215.57418823242188,-216.1943817138672,-41.93790054321289,-232.6730499267578,109.55712890625,-224.75814819335938,5.562115821838379,5.39412784576416
346,274.228,200,6,215.57418823242188,-216.1943817138672,-41.93790054321289,-232.6730499267578,235.80393981933594,-229.984619140625,5.564967746734619,5.587409019470215
347,274.549,200,6,215.57418823242188,-216.1943817138672,-40.4304084777832,-232.70654296875,47.837276458740234,-215.88279724121094,5.529590034484864,5.55497932434082
348,274.86,200,6,215.57418823242188,-216.1943817138672,-40.4304084777832,-232.70654296875,115.6453628540039,-224.6525115966797,5.558050184249878,5.610248565673828
349,275.175,200,6,215.57418823242188,-216.1943817138672,-41.8844108581543,-232.86273193359375,225.1566162109375,-232.21337890625,5.540812921524048,5.357179641723633
350,275.479,200,6,215.57418823242188,-216.1943817138672,-41.8844108581543,-232.86273193359375,20.487300872802734,-212.57733154296875,5.537698421478272,5.58396053314209
351,275.818,200,6,215.57418823242188,-216.1943817138672,-40.54881286621094,-233.2303466796875,197.29676818847656,-224.96444702148438,5.549048833847046,5.411905765533447
352,276.125,200,6,215.57418823242188,-216.1943817138672,-40.54881286621094,-233.2303466796875,215.7528839111328,-230.85379028320312,5.572257490158081,5.599612712860107
353,276.438,200,6,215.57418823242188,-216.1943817138672,-41.04277801513672,-233.23663330078125,93.1611099243164,-224.3250732421875,5.536222887039185,5.682744979858398
